iso3_code,year,gdp_current_usd,gdp_growth_rate_pct,gdp_per_capita_usd,exports_pct_gdp,imports_pct_gdp,merchandise_imports_usd,merchandise_exports_usd,trade_percent_gdp,exports_goods_services_usd,imports_goods_services_usd,trade_in_goods_percent_gdp,inflation_rate_pct,real_interest_rate_pct,current_account_balance_pct_gdp,govt_debt_pct_gdp,exchange_rate_usd,fdi_inflows_usd,fdi_outflows_usd,unemployment_rate_pct,lpi_overall_score,lpi_customs_score,lpi_infrastructure_score,lpi_timeliness_score,container_port_throughput,air_freight_million_tons,political_stability_score,rule_of_law_score,govt_effectiveness_score,corruption_control_score,demand,armed_forces_total,gpr_mean,gpr_max,gpr_std,gprt_mean,gpra_mean,gscpi_value,risk_score,risk_category,composite_risk_index,trade_balance_usd,trade_openness,economic_vulnerability,logistics_stress,gdp_growth_flag,high_risk_flag,homicide_rate,military_exp_pct_gdp,social_protection
AFE,2013,981308886976.783,4.35668249727492,1706.02274412621,28.8051646840214,33.7055238029989,284523543599.182,236623710546.587,61.4749476479476,286812313684.144,329038532005.977,53.5188918592858,5.74883133553454,8.55048075210576,-3.24439256531684,50.51256489386655,1.79,21534247723.7912,9241226138.58802,6.88972223038428,2.46421052631579,2.31157894736842,2.34052631578947,2.82789473684211,9.49872253505,2642.20198198919,1.163,1.836,1.711,1.842,1.7517010035687,1456740.0,83.03660519917806,100.4593276977539,9.512704747751584,81.50718116760254,84.50970236460368,-0.38,,Low,22.531,-47899833052.595,62.510688487020296,18.180363314897185,1.9261578947368432,0,0,12.8,1.7517010035687,2.84210526315789
AFE,2014,998836162271.296,3.92038970191821,1690.16679245944,27.7325084983663,32.9660764178451,285823217052.041,227276629846.633,59.8998848247145,277615444654.528,334426812355.942,51.5186740695935,5.52581923392517,6.88586627746747,-3.07921525285017,50.3173418256169,1.79,27691393525.16,8455765806.01784,6.86242857576034,2.46972818181818,2.28828313636364,2.28484236363636,2.86477840909091,10.52570333655,2722.61327188447,1.163,1.836,1.711,1.842,1.805596975896,1467840.0,100.29158528645831,138.7539520263672,24.64579007087438,109.69803682963054,88.4787638982137,-0.22,,Low,23.862,-58546587205.40802,60.6985849162114,18.081434033014688,1.89265601818182,0,0,13.0,1.805596975896,2.88888888888889
AFE,2015,910002035578.038,2.93402965863687,1498.8752400759,23.8977546583447,30.7059498993179,252537247960.846,179027319698.455,54.919335043677,222621776670.913,286590815579.824,47.5302881045537,5.09856164363687,6.84159391335869,-2.66180705584757,50.8423091675609,1.79,28638751768.0602,5742998448.88285,6.9309412585873,2.46972818181818,2.28828313636364,2.28484236363636,2.86477840909091,12.4268931016,2739.36693923474,1.163,1.836,1.711,1.842,1.54122446300319,1458640.0,105.95364507039388,150.71588134765625,23.285246033520632,101.51690038045248,114.01522254943848,-0.76,,Low,22.797,-73509928262.39102,54.6037045576626,18.016449495076788,2.05465601818182,0,0,13.0,1.54122446300319,2.88888888888889
AFE,2016,831868076442.431,2.13011703002091,1334.47050032928,23.6972969229705,28.6993533910387,216299768893.243,166906940483.164,52.9532018565789,211308689827.808,251771091169.541,45.7608971325283,6.44687722255584,7.08263567020895,-3.37736852773592,52.33411764101645,1.98956283333333,16660273040.2263,5604279422.55255,7.07442880999326,2.57862257142857,2.43592966666667,2.39223871428571,2.98876361904762,10.9907994096,2870.64683913375,1.145,1.843,1.71,1.833,1.28135259202439,1336740.0,98.6786880493164,118.21114349365234,12.08232225985482,90.76860237121582,110.70953432718912,-0.58,,Low,23.414,-49392828410.07901,52.3966503140092,18.933184221070334,1.924879357142859,0,0,12.9,1.28135259202439,2.91666666666667
AFE,2017,978076465866.452,2.67752389715308,1528.10422421284,23.8157977944419,27.4324165201491,233884713973.192,197516652469.442,51.8332071754235,239893541879.416,270762748213.604,43.7652100438353,6.22137528933118,4.27653989369391,-3.00525814878871,52.86418140524595,1.93234166666666,10173289799.701,9942965823.87391,7.21491501896869,2.57862257142857,2.43592966666667,2.39223871428571,2.98876361904762,11.8103471961,3607.12387761026,1.18,1.854,1.728,1.925,1.28671011401209,1314000.0,107.37731170654295,138.5316162109375,16.097410358106718,117.4666633605957,93.9050210316976,0.12,,Moderate,25.169,-36368061503.75,51.248214314591,19.19265001216688,1.7868793571428592,0,0,13.1,1.28671011401209,2.84210526315789
AFE,2018,1020955778298.17,2.70519413363353,1552.07372194919,25.350131085382,28.5037733309143,259851947386.137,222870786318.612,55.0220378948386,266044909666.702,296288117738.392,46.9118085114867,4.6898064677633,4.489729262180445,-4.8548739582034255,56.5027068771842,2.0,13290651715.1231,4544718040.97899,7.24484282680541,2.49222222222222,2.35111111111111,2.23777777777778,2.78722222222222,12.62795749285,3526.787055136,1.192,1.829,1.75,1.863,1.12595665662997,1343720.0,98.5529073079427,125.66661834716795,19.242331662444627,122.84775797526042,65.44431845347087,0.29,,Low,24.08,-36981161067.524994,53.8539044162963,19.86472256884533,1.918777777777778,0,0,12.5,1.12595665662997,2.91666666666667
AFE,2019,1018714795912.35,2.03007686221603,1507.08559963484,24.1083995883246,27.4780205936534,248992408799.438,200386281280.558,53.528129184284,250857882838.695,282518850374.704,43.8218192794776,4.10285075461156,7.084442162911345,-1.949132215579095,59.9837867004913,2.0,14927462931.6913,1808654581.02917,7.45910636823544,2.49222222222222,2.35111111111111,2.23777777777778,2.78722222222222,11.68187147575,3732.43122926741,1.207,1.809,1.733,1.831,1.07806529365479,1344000.0,90.94625282287598,106.58845520019533,11.870769627217111,112.7704283396403,60.5952517191569,-0.19,,Low,22.078000000000003,-48606127518.87997,51.586420181978,20.679812510177943,1.8887777777777777,0,0,12.3,1.07806529365479,2.86842105263158
AFE,2020,938607563405.087,-2.81757208724623,1351.59166910879,22.3221059306736,24.4960952677148,208951770381.039,181819330427.085,49.5217047765169,212149295353.503,236488382432.383,41.4262589776498,5.19162942092851,6.789350721283335,-2.87212983233087,69.0656538994855,2.0,13221091263.8525,-1200903250.64914,7.97430164130982,2.49222222222222,2.35111111111111,2.23777777777778,2.78722222222222,13.323504774,3296.16681816516,1.159,1.846,1.701,1.924,1.15816553367555,1200000.0,77.29380416870117,138.4209442138672,20.0652007297976,97.4657351175944,49.32102219263712,0.77,,Low,24.191,-27132439953.95401,46.8182011983884,24.026045324386164,2.062777777777778,1,0,11.7,1.15816553367555,2.89473684210526
AFE,2021,1114144799994.21,4.57877206871177,1562.41617477738,25.8519122614352,26.3405950538246,264410991675.013,254311908041.606,54.5012645153596,293847774916.47,298340186354.122,46.3249480680323,6.82472709282067,2.78390439469633,-0.53085982970682,69.0760103254617,2.0,54386513624.2992,189860758.187546,8.40741154700022,2.49222222222222,2.35111111111111,2.23777777777778,2.78722222222222,13.4504788342,4266.475686441,1.19,1.816,1.697,1.921,1.14597275856757,1200000.0,82.07023620605469,105.34542083740234,11.703356281520485,103.88600095113118,54.54721323649088,3.27,,Moderate,30.8,-10099083633.407013,52.1925073152598,25.10570353488475,2.812777777777778,0,0,12.5,1.14597275856757,2.94736842105263
AFE,2022,1228967879390.01,3.72271692296214,1679.32762166466,27.1353420040016,29.598712363185,321186844730.177,273240944610.531,57.1527762711517,341575146984.442,372790008037.155,48.1281903228893,10.8834775726018,1.629565272111265,-0.7259024257561579,58.5241429999966,2.0,21058174316.9843,4057203277.95475,7.86947018999245,2.61818181818182,2.32727272727273,2.51818181818182,2.86363636363636,13.4504788342,4775.11352267,1.149,1.771,1.684,1.893,1.11853373440927,1200000.0,157.58319346110025,318.9549255371094,59.42277565690978,199.27301851908365,124.79589811960857,3.15,,Moderate,38.173,-47945900119.646,56.7340543671866,23.026180209778005,2.642272727272726,0,0,12.7,1.11853373440927,2.94736842105263
AFE,2023,1179359054880.45,1.9311603523693,1571.44918918981,26.153712324891,29.3881259584923,317175687404.326,259811587741.866,56.1705277452305,319683467720.469,358423528752.403,48.6818664446682,7.39918558080627,1.7455407550913349,-0.8419989929059339,57.8834285733848,2.0,22923833644.6188,-1992360929.64087,7.67654773372157,2.61818181818182,2.32727272727273,2.51818181818182,2.86363636363636,14.6716584186,4761.1887073734,1.149,1.771,1.684,1.893,1.044193838613,1200000.0,121.7112553914388,197.8870086669922,29.699748963581897,133.91544914245603,116.23838424682616,-0.52,,Moderate,25.595,-57364099662.45999,55.5418382833833,21.01609379300164,1.853272727272726,0,0,12.4,1.044193838613,2.94736842105263
AFG,2010,15856668555.8336,14.3624414710737,560.621505463146,10.4208171386207,36.2890774127896,5154000000.0,388000000.0,46.7098945514103,2566011311.73449,5771312262.28346,34.9505949530686,2.17853752389418,11.3640937418183,-3.64331388234628,51.0307896913633,46.4524610013175,190774431.98,-1248047.48845387,7.809,2.24,2.22,1.87,2.61,10.58743088815,108.019487128,1.163,1.836,1.711,1.842,1.94583569418812,306800.0,84.17017555236816,97.20389556884766,10.340243927044863,83.7355318069458,81.64989407857259,-0.31,,Low,20.937,-4766000000.0,46.7098945514103,17.462598164577244,2.136,0,0,3.47545228477135,1.94583569418812,2.5
